Year,Period,State,Data Item,Value
2016,JAN THRU MAR,VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,100"
2016,JAN THRU MAR,VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",17
2016,JAN THRU MAR,WASHINGTON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","13,500"
2016,JAN THRU MAR,WASHINGTON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",9
2016,JAN THRU MAR,WEST VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,700"
2016,JAN THRU MAR,WEST VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",21
2016,JAN THRU MAR,WISCONSIN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","3,100"
2016,JAN THRU MAR,WISCONSIN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",15
2016,JAN THRU MAR,WYOMING,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",340
2016,JAN THRU MAR,WYOMING,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",5
2016,APR THRU JUN,ALABAMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",930
2016,APR THRU JUN,ALABAMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",12
2016,APR THRU JUN,ARIZONA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","3,700"
2016,APR THRU JUN,ARIZONA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",16
2016,APR THRU JUN,ARKANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","3,400"
2016,APR THRU JUN,ARKANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",14
2016,APR THRU JUN,CALIFORNIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","108,000"
2016,APR THRU JUN,CALIFORNIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",9
2016,APR THRU JUN,COLORADO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,800"
2016,APR THRU JUN,COLORADO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",6
2016,APR THRU JUN,CONNECTICUT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",100
2016,APR THRU JUN,CONNECTICUT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",4
2016,APR THRU JUN,FLORIDA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","29,000"
2016,APR THRU JUN,FLORIDA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",12
2016,APR THRU JUN,GEORGIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","11,000"
2016,APR THRU JUN,GEORGIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2016,APR THRU JUN,HAWAII,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",830
2016,APR THRU JUN,HAWAII,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",6
2016,APR THRU JUN,IDAHO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","6,000"
2016,APR THRU JUN,IDAHO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2016,APR THRU JUN,ILLINOIS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",740
2016,APR THRU JUN,ILLINOIS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2016,APR THRU JUN,INDIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",220
2016,APR THRU JUN,INDIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",3
2016,APR THRU JUN,IOWA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,400"
2016,APR THRU JUN,IOWA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",9
2016,APR THRU JUN,KANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",960
2016,APR THRU JUN,KANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",16
2016,APR THRU JUN,KENTUCKY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",450
2016,APR THRU JUN,KENTUCKY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2016,APR THRU JUN,LOUISIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","4,300"
2016,APR THRU JUN,LOUISIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2016,APR THRU JUN,MAINE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","4,200"
2016,APR THRU JUN,MAINE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",17
2016,APR THRU JUN,MARYLAND,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",320
2016,APR THRU JUN,MARYLAND,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",4
2016,APR THRU JUN,MASSACHUSETTS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",300
2016,APR THRU JUN,MASSACHUSETTS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",4
2016,APR THRU JUN,MICHIGAN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","7,500"
2016,APR THRU JUN,MICHIGAN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",7
2016,APR THRU JUN,MINNESOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","13,000"
2016,APR THRU JUN,MINNESOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2016,APR THRU JUN,MISSISSIPPI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","3,700"
2016,APR THRU JUN,MISSISSIPPI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",4
2016,APR THRU JUN,MISSOURI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",770
2016,APR THRU JUN,MISSOURI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",6
2016,APR THRU JUN,MONTANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","7,000"
2016,APR THRU JUN,MONTANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",4
2016,APR THRU JUN,NEBRASKA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","6,000"
2016,APR THRU JUN,NEBRASKA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",14
2016,APR THRU JUN,NEW JERSEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,500"
2016,APR THRU JUN,NEW JERSEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2016,APR THRU JUN,NEW MEXICO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,400"
2016,APR THRU JUN,NEW MEXICO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",22
2016,APR THRU JUN,NEW YORK,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","4,000"
2016,APR THRU JUN,NEW YORK,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",9
2016,APR THRU JUN,NORTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,600"
2016,APR THRU JUN,NORTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",7
2016,APR THRU JUN,NORTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","27,000"
2016,APR THRU JUN,NORTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",5
2016,APR THRU JUN,OHIO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,700"
2016,APR THRU JUN,OHIO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2016,APR THRU JUN,OKLAHOMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",310
2016,APR THRU JUN,OKLAHOMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",2
2016,APR THRU JUN,OREGON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","4,300"
2016,APR THRU JUN,OREGON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",3
2016,APR THRU JUN,OTHER STATES,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,070"
2016,APR THRU JUN,OTHER STATES,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",7
2016,APR THRU JUN,PENNSYLVANIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,300"
2016,APR THRU JUN,PENNSYLVANIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",9
2016,APR THRU JUN,SOUTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,300"
2016,APR THRU JUN,SOUTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2016,APR THRU JUN,SOUTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","11,000"
2016,APR THRU JUN,SOUTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",6
2016,APR THRU JUN,TENNESSEE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",580
2016,APR THRU JUN,TENNESSEE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",7
2016,APR THRU JUN,TEXAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","36,000"
2016,APR THRU JUN,TEXAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2016,APR THRU JUN,UTAH,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","4,800"
2016,APR THRU JUN,UTAH,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",19
2016,APR THRU JUN,VERMONT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",20
2016,APR THRU JUN,VERMONT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",0
2016,APR THRU JUN,VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",230
2016,APR THRU JUN,VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",4
2016,APR THRU JUN,WASHINGTON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","6,000"
2016,APR THRU JUN,WASHINGTON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",4
2016,APR THRU JUN,WEST VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",990
2016,APR THRU JUN,WEST VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",14
2016,APR THRU JUN,WISCONSIN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","5,500"
2016,APR THRU JUN,WISCONSIN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",7
2016,APR THRU JUN,WYOMING,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,600"
2016,APR THRU JUN,WYOMING,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2016,JUL THRU SEP,ALABAMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,200"
2016,JUL THRU SEP,ALABAMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",15
2016,JUL THRU SEP,ARIZONA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","6,000"
2016,JUL THRU SEP,ARIZONA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",19
2016,JUL THRU SEP,ARKANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,500"
2016,JUL THRU SEP,ARKANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",5
2016,JUL THRU SEP,CALIFORNIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","82,000"
2016,JUL THRU SEP,CALIFORNIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2016,JUL THRU SEP,COLORADO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","6,500"
2016,JUL THRU SEP,COLORADO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",18
2016,JUL THRU SEP,CONNECTICUT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",270
2016,JUL THRU SEP,CONNECTICUT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",9
2016,JUL THRU SEP,FLORIDA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","25,000"
2016,JUL THRU SEP,FLORIDA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",11
2016,JUL THRU SEP,GEORGIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","13,000"
2016,JUL THRU SEP,GEORGIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",13
2016,JUL THRU SEP,HAWAII,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",600
2016,JUL THRU SEP,HAWAII,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",4
2016,JUL THRU SEP,IDAHO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","13,000"
2016,JUL THRU SEP,IDAHO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2016,JUL THRU SEP,ILLINOIS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,300"
2016,JUL THRU SEP,ILLINOIS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",12
2016,JUL THRU SEP,INDIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",600
2016,JUL THRU SEP,INDIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",6
2016,JUL THRU SEP,IOWA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","5,500"
2016,JUL THRU SEP,IOWA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",11
2016,JUL THRU SEP,KANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,600"
2016,JUL THRU SEP,KANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",33
2016,JUL THRU SEP,KENTUCKY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,000"
2016,JUL THRU SEP,KENTUCKY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",13
2016,JUL THRU SEP,LOUISIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","7,000"
2016,JUL THRU SEP,LOUISIANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",12
2016,JUL THRU SEP,MAINE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",420
2016,JUL THRU SEP,MAINE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2016,JUL THRU SEP,MARYLAND,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",200
2016,JUL THRU SEP,MARYLAND,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",3
2016,JUL THRU SEP,MASSACHUSETTS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",530
2016,JUL THRU SEP,MASSACHUSETTS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",6
2016,JUL THRU SEP,MICHIGAN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","15,000"
2016,JUL THRU SEP,MICHIGAN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",14
2016,JUL THRU SEP,MINNESOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","26,000"
2016,JUL THRU SEP,MINNESOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",19
2016,JUL THRU SEP,MISSISSIPPI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","3,300"
2016,JUL THRU SEP,MISSISSIPPI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",17
2016,JUL THRU SEP,MISSOURI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",650
2016,JUL THRU SEP,MISSOURI,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",5
2016,JUL THRU SEP,MONTANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","11,500"
2016,JUL THRU SEP,MONTANA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",7
2016,JUL THRU SEP,NEBRASKA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","8,500"
2016,JUL THRU SEP,NEBRASKA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",18
2016,JUL THRU SEP,NEW JERSEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",270
2016,JUL THRU SEP,NEW JERSEY,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",2
2016,JUL THRU SEP,NEW MEXICO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,100"
2016,JUL THRU SEP,NEW MEXICO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",17
2016,JUL THRU SEP,NEW YORK,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","10,000"
2016,JUL THRU SEP,NEW YORK,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",18
2016,JUL THRU SEP,NORTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,400"
2016,JUL THRU SEP,NORTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",6
2016,JUL THRU SEP,NORTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","71,000"
2016,JUL THRU SEP,NORTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",13
2016,JUL THRU SEP,OHIO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,600"
2016,JUL THRU SEP,OHIO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2016,JUL THRU SEP,OKLAHOMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",560
2016,JUL THRU SEP,OKLAHOMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",15
2016,JUL THRU SEP,OREGON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","7,500"
2016,JUL THRU SEP,OREGON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",7
2016,JUL THRU SEP,OTHER STATES,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,920"
2016,JUL THRU SEP,OTHER STATES,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",16
2016,JUL THRU SEP,PENNSYLVANIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","1,300"
2016,JUL THRU SEP,PENNSYLVANIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",6
2016,JUL THRU SEP,SOUTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",920
2016,JUL THRU SEP,SOUTH CAROLINA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",7
2016,JUL THRU SEP,SOUTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","25,000"
2016,JUL THRU SEP,SOUTH DAKOTA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",13
2016,JUL THRU SEP,TENNESSEE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",950
2016,JUL THRU SEP,TENNESSEE,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2016,JUL THRU SEP,TEXAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","12,000"
2016,JUL THRU SEP,TEXAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2016,JUL THRU SEP,UTAH,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","3,200"
2016,JUL THRU SEP,UTAH,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2016,JUL THRU SEP,VERMONT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",400
2016,JUL THRU SEP,VERMONT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",6
2016,JUL THRU SEP,VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",810
2016,JUL THRU SEP,VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2016,JUL THRU SEP,WASHINGTON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","5,000"
2016,JUL THRU SEP,WASHINGTON,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",7
2016,JUL THRU SEP,WEST VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",190
2016,JUL THRU SEP,WEST VIRGINIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",3
2016,JUL THRU SEP,WISCONSIN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","12,000"
2016,JUL THRU SEP,WISCONSIN,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",16
2016,JUL THRU SEP,WYOMING,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","7,000"
2016,JUL THRU SEP,WYOMING,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",18
2016,OCT THRU DEC,ALABAMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",610
2016,OCT THRU DEC,ALABAMA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",9
2016,OCT THRU DEC,ARIZONA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","6,500"
2016,OCT THRU DEC,ARIZONA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",21
2016,OCT THRU DEC,ARKANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","2,500"
2016,OCT THRU DEC,ARKANSAS,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",9
2016,OCT THRU DEC,CALIFORNIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","205,000"
2016,OCT THRU DEC,CALIFORNIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",15
2016,OCT THRU DEC,COLORADO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","4,500"
2016,OCT THRU DEC,COLORADO,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",15
2016,OCT THRU DEC,CONNECTICUT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",240
2016,OCT THRU DEC,CONNECTICUT,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",8
2016,OCT THRU DEC,FLORIDA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","41,000"
2016,OCT THRU DEC,FLORIDA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",14
2016,OCT THRU DEC,GEORGIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES","11,000"
2016,OCT THRU DEC,GEORGIA,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",10
2016,OCT THRU DEC,HAWAII,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN COLONIES",970
2016,OCT THRU DEC,HAWAII,"HONEY, BEE COLONIES - LOSS, DEADOUT, MEASURED IN PCT OF COLONIES",7
